order_id,product_id,quantity,service_type,service_price,employee_id,order_date
2028,18,2,None,0,0,2023-10-12 10:22:00
2029,8,1,None,0,0,2023-10-12 12:56:00
2030,36,2,None,0,0,2023-10-13 09:52:00
2031,14,1,None,0,0,2023-10-13 13:11:00
2032,28,2,None,0,0,2023-10-13 16:34:00
2033,36,2,None,0,0,2023-10-13 19:07:00
2034,44,2,None,0,0,2023-10-13 19:44:00
2035,8,1,None,0,0,2023-10-14 08:00:00
2036,20,1,Záruka +1,1706,0,2023-10-14 12:43:00
2037,25,2,None,0,0,2023-10-14 18:36:00
2038,19,2,None,0,0,2023-10-14 19:06:00
2039,8,1,None,0,0,2023-10-14 19:45:00
2040,19,2,None,0,0,2023-10-14 20:41:00
2041,8,1,None,0,0,2023-10-16 08:43:00
2042,14,1,None,0,0,2023-10-16 09:56:00
2043,12,1,None,0,0,2023-10-16 10:09:00
2044,29,2,Pojištění,1506,19,2023-10-16 19:21:00
2045,21,1,Záruka +3,3402,10,2023-10-17 08:35:00
2046,26,1,None,0,0,2023-10-17 08:58:00
2047,38,1,None,0,0,2023-10-17 11:27:00
2048,40,1,None,0,0,2023-10-17 20:25:00
2049,21,2,Záruka +1,1134,12,2023-10-18 08:00:00
2050,13,1,Záruka +3,1544,4,2023-10-18 08:24:00
2051,11,1,None,0,0,2023-10-18 08:58:00
2052,28,1,None,0,0,2023-10-18 11:29:00
2053,1,1,None,0,0,2023-10-18 11:51:00
2054,40,2,None,0,0,2023-10-18 12:31:00
2055,24,2,None,0,0,2023-10-18 16:09:00
2056,28,2,None,0,0,2023-10-18 20:34:00
2057,20,1,None,0,0,2023-10-19 08:25:00
2058,39,2,None,0,0,2023-10-19 20:38:00
2059,4,1,Záruka +3,5126,8,2023-10-21 13:28:00
2060,2,2,None,0,0,2023-10-21 21:52:00
2061,48,2,None,0,0,2023-10-22 08:08:00
2062,35,2,None,0,0,2023-10-23 11:39:00
2063,43,2,None,0,0,2023-10-23 16:20:00
2064,23,1,None,0,0,2023-10-23 17:43:00
2065,39,1,Záruka +3,2383,9,2023-10-24 15:34:00
2066,29,2,None,0,0,2023-10-24 19:33:00
2067,38,2,None,0,0,2023-10-24 21:27:00
2068,3,1,None,0,0,2023-10-25 08:56:00
2069,18,2,None,0,0,2023-10-25 18:46:00
2070,35,2,Záruka +1,2021,10,2023-10-25 19:22:00
2071,30,2,None,0,0,2023-10-25 20:05:00
2072,50,1,None,0,0,2023-10-26 19:05:00
2073,44,1,None,0,0,2023-10-26 20:21:00
2074,50,1,None,0,0,2023-10-26 20:48:00
2075,18,2,None,0,0,2023-10-26 20:54:00
2076,44,2,Pojištění,2138,2,2023-10-27 13:25:00
2077,40,2,Pojištění,1187,9,2023-10-27 16:39:00
2078,16,1,None,0,0,2023-10-27 18:01:00
2079,39,2,None,0,0,2023-10-27 19:50:00
2080,14,1,Záruka +1,979,1,2023-10-27 20:17:00
2081,2,2,Záruka +3,5217,17,2023-10-27 21:18:00
2082,38,2,Záruka +3,5067,11,2023-10-28 10:23:00
2083,20,2,None,0,0,2023-10-28 15:16:00
2084,19,1,Záruka +3,6999,0,2023-10-28 21:49:00
2085,23,1,None,0,0,2023-11-01 08:26:00
2086,27,2,None,0,0,2023-11-01 10:12:00
2087,38,2,None,0,0,2023-11-01 10:30:00
2088,44,1,None,0,0,2023-11-01 12:16:00
2089,47,1,None,0,0,2023-11-01 16:36:00
2090,37,2,None,0,0,2023-11-01 17:06:00
2091,1,1,None,0,0,2023-11-01 18:56:00
2092,29,1,None,0,0,2023-11-01 20:49:00
2093,8,2,None,0,0,2023-11-02 10:58:00
2094,31,1,Pojištění,1484,6,2023-11-02 13:40:00
2095,1,1,Záruka +1,1443,15,2023-11-02 17:18:00
2096,43,1,Pojištění,3131,14,2023-11-02 18:18:00
2097,8,2,Záruka +3,2672,1,2023-11-02 18:56:00
2098,39,1,Pojištění,1588,11,2023-11-02 19:40:00
2099,37,2,Pojištění,1730,0,2023-11-02 21:58:00
2100,11,2,None,0,0,2023-11-03 10:59:00
2101,25,1,None,0,0,2023-11-03 17:21:00
2102,31,2,None,0,0,2023-11-03 18:47:00
2103,43,2,None,0,0,2023-11-03 20:22:00
2104,27,2,None,0,0,2023-11-03 20:35:00
2105,31,1,None,0,0,2023-11-03 21:54:00
2106,44,1,None,0,0,2023-11-04 08:08:00
2107,18,2,None,0,0,2023-11-04 08:28:00
2108,25,1,None,0,0,2023-11-04 10:33:00
2109,38,2,None,0,0,2023-11-04 11:09:00
2110,1,2,Záruka +3,4330,19,2023-11-04 14:51:00
2111,44,2,None,0,0,2023-11-04 15:23:00
2112,2,2,None,0,0,2023-11-04 15:31:00
2113,46,2,None,0,0,2023-11-04 16:25:00
2114,39,1,Záruka +1,794,18,2023-11-04 18:11:00
2115,11,2,None,0,0,2023-11-04 21:59:00
2116,26,1,Pojištění,5516,14,2023-11-05 08:07:00
2117,35,2,None,0,0,2023-11-05 12:05:00
2118,19,2,None,0,0,2023-11-05 12:59:00
2119,38,1,None,0,0,2023-11-05 19:10:00
2120,23,2,None,0,0,2023-11-05 21:09:00
2121,13,1,None,0,0,2023-11-06 08:06:00
2122,44,1,None,0,0,2023-11-06 09:24:00
2123,22,1,None,0,0,2023-11-06 10:33:00
2124,7,1,Pojištění,3114,7,2023-11-06 11:37:00
2125,4,1,None,0,0,2023-11-06 13:30:00
2126,21,2,None,0,0,2023-11-06 16:58:00
2127,30,1,None,0,0,2023-11-06 20:37:00
2128,46,1,None,0,0,2023-11-07 09:14:00
2129,3,2,None,0,0,2023-11-07 10:24:00
2130,17,1,Záruka +1,727,20,2023-11-07 10:59:00
2131,18,1,None,0,0,2023-11-07 13:50:00
2132,34,2,None,0,0,2023-11-07 14:13:00
2133,24,2,None,0,0,2023-11-07 14:52:00
2134,5,1,None,0,0,2023-11-07 15:32:00
2135,2,1,None,0,0,2023-11-07 20:47:00
2136,47,1,None,0,0,2023-11-08 17:53:00
2137,32,1,None,0,0,2023-11-08 20:18:00
2138,23,1,None,0,0,2023-11-08 21:06:00
2139,23,2,None,0,0,2023-11-09 08:05:00
2140,32,2,None,0,0,2023-11-09 08:41:00
2141,17,2,None,0,0,2023-11-09 15:08:00
2142,22,1,None,0,0,2023-11-09 17:48:00
2143,13,2,Záruka +1,515,0,2023-11-10 10:04:00
2144,30,1,None,0,0,2023-11-10 11:13:00
2145,23,2,None,0,0,2023-11-10 12:49:00
2146,16,1,None,0,0,2023-11-10 16:10:00
2147,30,2,Pojištění,2095,15,2023-11-10 17:54:00
2148,5,2,None,0,0,2023-11-10 18:08:00
2149,46,1,None,0,0,2023-11-10 21:05:00
2150,24,2,None,0,0,2023-11-11 08:23:00
2151,31,1,None,0,0,2023-11-11 10:44:00
2152,42,2,None,0,0,2023-11-11 11:58:00
2153,20,1,None,0,0,2023-11-11 18:01:00
2154,41,1,None,0,0,2023-11-12 09:13:00
2155,10,1,None,0,0,2023-11-12 11:23:00
2156,25,1,None,0,0,2023-11-12 13:19:00
2157,40,1,None,0,0,2023-11-12 20:02:00
2158,11,1,None,0,0,2023-11-12 21:37:00
2159,47,1,None,0,0,2023-11-13 09:46:00
2160,46,1,None,0,0,2023-11-13 12:40:00
2161,44,1,Záruka +1,1069,10,2023-11-13 15:46:00
2162,10,1,None,0,0,2023-11-13 16:04:00
2163,5,2,Záruka +3,2536,18,2023-11-13 16:53:00
2164,21,2,None,0,0,2023-11-14 08:13:00
2165,16,1,None,0,0,2023-11-14 10:03:00
2166,12,2,Záruka +3,3940,10,2023-11-14 10:45:00
2167,49,1,None,0,0,2023-11-14 13:25:00
2168,22,2,None,0,0,2023-11-14 14:10:00
2169,1,1,None,0,0,2023-11-14 14:53:00
2170,35,1,Pojištění,4041,11,2023-11-14 15:10:00
2171,31,2,None,0,0,2023-11-14 17:06:00
2172,50,1,None,0,0,2023-11-14 18:02:00
2173,10,2,None,0,0,2023-11-15 13:18:00
2174,47,2,None,0,0,2023-11-15 21:07:00
2175,41,1,None,0,0,2023-11-16 11:44:00
2176,30,2,None,0,0,2023-11-16 13:19:00
2177,44,1,None,0,0,2023-11-16 16:16:00
2178,48,2,Záruka +1,589,0,2023-11-16 16:24:00
2179,30,1,None,0,0,2023-11-16 17:37:00
2180,14,1,None,0,0,2023-11-17 08:33:00
2181,4,1,None,0,0,2023-11-17 09:29:00
2182,8,2,None,0,0,2023-11-17 12:12:00
2183,12,2,None,0,0,2023-11-17 12:54:00
2184,49,2,None,0,0,2023-11-17 16:07:00
2185,4,1,None,0,0,2023-11-17 17:05:00
2186,23,1,None,0,0,2023-11-17 18:37:00
2187,22,1,None,0,0,2023-11-17 18:46:00
2188,26,1,None,0,0,2023-11-17 21:00:00
2189,32,1,None,0,0,2023-11-17 21:39:00
2190,5,1,Pojištění,1690,5,2023-11-18 10:10:00
2191,44,1,None,0,0,2023-11-18 12:55:00
2192,2,2,None,0,0,2023-11-18 14:18:00
2193,28,1,None,0,0,2023-11-18 18:27:00
2194,5,2,None,0,0,2023-11-18 19:46:00
2195,38,1,None,0,0,2023-11-19 09:59:00
2196,13,1,None,0,0,2023-11-19 13:35:00
2197,9,2,None,0,0,2023-11-19 13:56:00
2198,34,1,None,0,0,2023-11-19 13:59:00
2199,28,1,None,0,0,2023-11-19 19:46:00
2200,47,1,None,0,0,2023-11-19 21:58:00
2201,19,1,Záruka +1,2333,12,2023-11-20 09:03:00
2202,8,1,None,0,0,2023-11-20 09:05:00
2203,23,1,None,0,0,2023-11-20 12:12:00
2204,22,2,None,0,0,2023-11-20 13:17:00
2205,38,1,None,0,0,2023-11-20 17:30:00
2206,16,1,None,0,0,2023-11-20 17:41:00
2207,33,1,None,0,0,2023-11-21 10:50:00
2208,6,2,None,0,0,2023-11-21 11:37:00
2209,11,2,None,0,0,2023-11-21 12:53:00
2210,8,2,None,0,0,2023-11-21 14:24:00
2211,31,1,Pojištění,1484,5,2023-11-21 15:09:00
2212,32,2,None,0,0,2023-11-21 15:21:00
2213,48,2,Záruka +1,589,8,2023-11-21 16:04:00
2214,15,2,None,0,0,2023-11-21 16:10:00
2215,40,2,None,0,0,2023-11-21 17:55:00
2216,20,1,None,0,0,2023-11-21 18:59:00
2217,18,1,None,0,0,2023-11-22 09:44:00
2218,17,1,None,0,0,2023-11-22 10:12:00
2219,3,2,None,0,0,2023-11-22 11:05:00
2220,29,1,None,0,0,2023-11-22 13:58:00
2221,2,1,None,0,0,2023-11-22 14:01:00
2222,17,2,Záruka +1,727,1,2023-11-22 14:34:00
2223,29,2,Záruka +1,753,17,2023-11-22 19:50:00
2224,18,1,Pojištění,2375,14,2023-11-22 20:17:00
2225,34,1,None,0,0,2023-11-22 21:58:00
2226,12,1,Záruka +1,1313,0,2023-11-23 10:47:00
2227,29,1,None,0,0,2023-11-23 11:04:00
2228,32,1,None,0,0,2023-11-23 11:18:00
2229,35,1,None,0,0,2023-11-23 13:08:00
2230,46,1,None,0,0,2023-11-23 13:21:00
2231,22,2,None,0,0,2023-11-23 16:03:00
2232,16,1,None,0,0,2023-11-23 16:31:00
2233,49,1,Záruka +1,903,5,2023-11-23 17:43:00
2234,32,1,None,0,0,2023-11-24 10:31:00
2235,25,1,None,0,0,2023-11-24 15:28:00
2236,38,2,None,0,0,2023-11-24 16:59:00
2237,26,2,Záruka +1,2758,1,2023-11-25 08:10:00
2238,21,1,None,0,0,2023-11-25 09:58:00
2239,36,2,None,0,0,2023-11-25 11:15:00
2240,20,1,None,0,0,2023-11-26 11:12:00
2241,28,1,None,0,0,2023-11-26 11:47:00
2242,24,1,None,0,0,2023-11-26 12:26:00
2243,3,1,None,0,0,2023-11-26 13:38:00
2244,19,1,None,0,0,2023-11-26 14:50:00
2245,13,2,None,0,0,2023-11-26 15:32:00
2246,47,1,None,0,0,2023-11-26 15:57:00
2247,30,2,None,0,0,2023-11-26 17:35:00
2248,3,2,None,0,0,2023-11-26 20:15:00
2249,39,1,None,0,0,2023-11-27 12:03:00
2250,9,2,None,0,0,2023-11-27 12:11:00
2251,44,1,Záruka +3,3207,13,2023-11-27 13:05:00
2252,43,1,None,0,0,2023-11-27 16:01:00
2253,27,2,None,0,0,2023-11-27 18:32:00
2254,43,2,None,0,0,2023-11-27 19:31:00
2255,9,1,None,0,0,2023-11-27 21:13:00
2256,8,1,None,0,0,2023-11-28 09:10:00
2257,30,2,None,0,0,2023-11-28 14:14:00
2258,4,2,Záruka +1,1708,7,2023-11-28 19:33:00
2259,40,1,Pojištění,1187,0,2023-12-01 13:27:00
2260,33,1,None,0,0,2023-12-01 13:31:00
2261,47,2,None,0,0,2023-12-01 21:59:00
2262,44,1,None,0,0,2023-12-02 08:28:00
2263,45,2,None,0,0,2023-12-02 09:56:00
2264,47,2,None,0,0,2023-12-02 11:56:00
2265,5,2,None,0,0,2023-12-02 12:33:00
2266,17,2,Záruka +1,727,6,2023-12-02 13:13:00
2267,12,1,None,0,0,2023-12-02 14:15:00
2268,27,1,None,0,0,2023-12-02 14:48:00
2269,22,1,None,0,0,2023-12-02 16:20:00
2270,34,1,None,0,0,2023-12-02 16:50:00
2271,13,2,None,0,0,2023-12-02 20:38:00
2272,50,2,None,0,0,2023-12-03 13:59:00
2273,11,2,None,0,0,2023-12-03 14:32:00
2274,12,2,None,0,0,2023-12-03 14:53:00
2275,23,2,None,0,0,2023-12-03 15:48:00
2276,2,2,Pojištění,3478,8,2023-12-03 19:14:00
2277,29,1,None,0,0,2023-12-03 20:59:00
2278,39,2,None,0,0,2023-12-04 08:00:00
2279,18,1,None,0,0,2023-12-04 09:53:00
2280,10,2,None,0,0,2023-12-04 10:20:00
2281,43,2,None,0,0,2023-12-04 11:28:00
2282,30,1,Pojištění,2095,4,2023-12-04 11:50:00
2283,12,2,None,0,0,2023-12-04 12:55:00
2284,23,2,None,0,0,2023-12-04 16:33:00
2285,17,1,None,0,0,2023-12-04 18:35:00
2286,10,2,None,0,0,2023-12-04 19:31:00
2287,17,1,None,0,0,2023-12-04 21:03:00
2288,27,1,Záruka +1,873,11,2023-12-05 08:50:00
2289,41,1,None,0,0,2023-12-05 09:02:00
2290,44,1,Záruka +3,3207,11,2023-12-05 09:16:00
2291,10,2,None,0,0,2023-12-05 11:02:00
2292,28,1,None,0,0,2023-12-05 11:48:00
2293,8,2,None,0,0,2023-12-05 18:27:00
2294,14,1,None,0,0,2023-12-06 09:47:00
2295,49,1,None,0,0,2023-12-06 11:29:00
2296,43,1,Záruka +3,4696,17,2023-12-06 13:00:00
2297,46,1,None,0,0,2023-12-06 14:41:00
2298,40,1,None,0,0,2023-12-06 15:07:00
2299,39,2,None,0,0,2023-12-06 20:38:00
2300,20,2,Záruka +3,5117,5,2023-12-07 08:01:00
2301,43,1,None,0,0,2023-12-07 09:41:00
2302,16,1,None,0,0,2023-12-07 13:26:00
2303,41,1,None,0,0,2023-12-07 15:23:00
2304,23,1,None,0,0,2023-12-07 17:06:00
2305,37,2,None,0,0,2023-12-07 18:10:00
2306,5,2,None,0,0,2023-12-07 18:30:00
2307,18,1,Záruka +1,1187,5,2023-12-07 19:54:00
2308,14,2,None,0,0,2023-12-07 21:14:00
2309,2,2,None,0,0,2023-12-08 09:08:00
2310,45,2,None,0,0,2023-12-08 09:43:00
2311,16,2,None,0,0,2023-12-08 11:04:00
2312,44,1,None,0,0,2023-12-08 12:53:00
2313,30,1,None,0,0,2023-12-08 14:10:00
2314,28,1,None,0,0,2023-12-08 14:13:00
2315,13,2,None,0,0,2023-12-08 15:30:00
2316,36,1,None,0,0,2023-12-08 17:05:00
2317,9,1,Záruka +3,3520,7,2023-12-08 19:07:00
2318,3,1,None,0,0,2023-12-08 21:38:00
2319,18,1,None,0,0,2023-12-09 08:54:00
2320,50,1,Pojištění,1570,0,2023-12-09 09:15:00
2321,21,2,None,0,0,2023-12-09 11:31:00
2322,30,1,None,0,0,2023-12-09 13:30:00
2323,5,1,None,0,0,2023-12-09 13:40:00
2324,13,1,None,0,0,2023-12-09 15:49:00
2325,35,1,None,0,0,2023-12-09 17:49:00
2326,34,2,None,0,0,2023-12-10 09:00:00
2327,42,1,Záruka +3,6214,1,2023-12-10 10:29:00
2328,13,2,Záruka +1,515,8,2023-12-10 11:44:00
2329,22,2,None,0,0,2023-12-10 12:11:00
2330,48,1,None,0,0,2023-12-10 15:10:00
2331,3,1,None,0,0,2023-12-10 15:27:00
2332,30,1,None,0,0,2023-12-10 16:25:00
2333,9,2,None,0,0,2023-12-10 17:00:00
2334,37,2,Záruka +3,2596,16,2023-12-10 21:37:00
2335,26,2,None,0,0,2023-12-10 21:43:00
2336,44,2,None,0,0,2023-12-11 09:34:00
2337,2,2,None,0,0,2023-12-11 12:46:00
2338,47,2,None,0,0,2023-12-11 14:53:00
2339,32,2,None,0,0,2023-12-11 16:55:00
2340,3,1,None,0,0,2023-12-11 18:11:00
2341,46,2,None,0,0,2023-12-11 20:26:00
2342,35,1,Záruka +3,6062,0,2023-12-12 08:50:00
2343,17,1,Záruka +1,727,12,2023-12-12 08:53:00
2344,35,2,Záruka +1,2021,17,2023-12-12 09:18:00
2345,30,1,None,0,0,2023-12-12 10:01:00
2346,21,2,Záruka +1,1134,7,2023-12-12 11:30:00
2347,50,1,None,0,0,2023-12-12 11:47:00
2348,16,1,None,0,0,2023-12-12 17:55:00
2349,46,1,None,0,0,2023-12-13 09:24:00
2350,7,1,None,0,0,2023-12-13 09:49:00
2351,22,1,None,0,0,2023-12-13 09:59:00
2352,18,1,None,0,0,2023-12-13 10:28:00
2353,18,1,None,0,0,2023-12-13 11:05:00
2354,27,1,None,0,0,2023-12-13 13:19:00
2355,50,2,Záruka +3,2355,0,2023-12-13 16:24:00
2356,6,1,None,0,0,2023-12-13 17:25:00
2357,18,2,None,0,0,2023-12-13 18:16:00
2358,35,1,None,0,0,2023-12-13 18:51:00
2359,38,1,None,0,0,2023-12-13 18:58:00
2360,20,2,None,0,0,2023-12-13 19:34:00
2361,13,1,None,0,0,2023-12-13 19:34:00
2362,15,2,None,0,0,2023-12-14 08:11:00
2363,14,1,None,0,0,2023-12-14 09:02:00
2364,32,2,None,0,0,2023-12-14 09:41:00
2365,45,1,None,0,0,2023-12-14 10:04:00
2366,17,2,Záruka +3,2180,9,2023-12-14 10:28:00
2367,9,2,Záruka +3,3520,17,2023-12-14 10:50:00
2368,7,1,Záruka +1,1557,20,2023-12-14 12:36:00
2369,1,2,None,0,0,2023-12-14 19:14:00
2370,43,1,None,0,0,2023-12-14 20:39:00
2371,48,2,Záruka +1,589,12,2023-12-15 09:20:00
2372,21,1,None,0,0,2023-12-15 11:06:00
2373,35,1,Pojištění,4041,0,2023-12-15 11:16:00
2374,5,2,None,0,0,2023-12-15 12:54:00
2375,46,1,None,0,0,2023-12-15 16:39:00
2376,39,2,Záruka +3,2383,6,2023-12-15 16:46:00
2377,6,2,None,0,0,2023-12-15 17:52:00
2378,33,2,None,0,0,2023-12-15 19:00:00
2379,19,2,None,0,0,2023-12-15 20:09:00
2380,8,2,None,0,0,2023-12-15 20:25:00
2381,14,1,Záruka +1,979,20,2023-12-15 20:27:00
2382,9,2,None,0,0,2023-12-15 21:16:00
2383,20,1,None,0,0,2023-12-16 09:30:00
2384,43,2,None,0,0,2023-12-16 11:50:00
2385,16,2,None,0,0,2023-12-16 14:49:00
2386,7,1,None,0,0,2023-12-16 16:19:00
2387,15,1,None,0,0,2023-12-16 18:44:00
2388,41,1,None,0,0,2023-12-16 20:48:00
2389,9,1,None,0,0,2023-12-16 21:24:00
2390,29,1,None,0,0,2023-12-17 08:37:00
2391,7,2,Záruka +1,1557,15,2023-12-17 08:41:00
2392,43,1,None,0,0,2023-12-17 13:28:00
2393,3,2,None,0,0,2023-12-17 15:01:00
2394,2,1,None,0,0,2023-12-17 16:03:00
2395,8,2,None,0,0,2023-12-17 18:31:00
2396,5,1,None,0,0,2023-12-17 18:32:00
2397,36,1,None,0,0,2023-12-17 18:58:00
2398,2,1,None,0,0,2023-12-17 20:07:00
2399,18,1,None,0,0,2023-12-17 21:27:00
2400,44,1,Záruka +3,3207,9,2023-12-18 08:39:00
2401,42,2,None,0,0,2023-12-18 10:47:00
2402,36,1,None,0,0,2023-12-18 12:40:00
2403,35,1,Záruka +1,2021,0,2023-12-18 13:19:00
2404,41,2,Záruka +1,1383,2,2023-12-18 15:35:00
2405,28,2,None,0,0,2023-12-18 15:48:00
2406,33,2,None,0,0,2023-12-18 18:08:00
2407,31,2,None,0,0,2023-12-18 20:09:00
2408,49,1,None,0,0,2023-12-18 21:28:00
2409,27,1,None,0,0,2023-12-19 11:46:00
2410,24,1,None,0,0,2023-12-19 12:09:00
2411,12,2,None,0,0,2023-12-19 14:48:00
2412,35,1,None,0,0,2023-12-19 16:14:00
2413,33,2,None,0,0,2023-12-19 18:01:00
2414,35,2,None,0,0,2023-12-19 20:03:00
2415,49,1,Záruka +3,2709,20,2023-12-20 12:09:00
2416,35,2,None,0,0,2023-12-20 13:00:00
2417,22,1,None,0,0,2023-12-20 18:11:00
2418,19,2,None,0,0,2023-12-20 21:10:00
2419,48,1,None,0,0,2023-12-21 09:46:00
2420,16,2,None,0,0,2023-12-21 10:21:00
2421,1,1,Záruka +3,4330,17,2023-12-21 11:15:00
2422,4,2,None,0,0,2023-12-21 11:42:00
2423,21,2,None,0,0,2023-12-21 12:05:00
2424,25,2,None,0,0,2023-12-21 12:15:00
2425,9,2,None,0,0,2023-12-21 12:45:00
2426,33,1,None,0,0,2023-12-21 13:39:00
2427,28,1,None,0,0,2023-12-21 15:51:00
2428,9,1,None,0,0,2023-12-21 18:30:00
2429,16,2,None,0,0,2023-12-21 19:42:00
2430,43,2,None,0,0,2023-12-21 20:05:00
2431,49,1,Záruka +3,2709,16,2023-12-22 08:06:00
2432,28,2,None,0,0,2023-12-22 09:07:00
2433,4,1,None,0,0,2023-12-22 09:44:00
2434,8,1,None,0,0,2023-12-22 10:36:00
2435,39,2,None,0,0,2023-12-22 12:18:00
2436,41,2,None,0,0,2023-12-22 12:19:00
2437,40,1,Pojištění,1187,3,2023-12-22 13:33:00
2438,8,1,None,0,0,2023-12-22 14:42:00
2439,41,2,None,0,0,2023-12-22 15:39:00
2440,23,2,None,0,0,2023-12-22 15:50:00
2441,19,1,None,0,0,2023-12-23 09:45:00
2442,24,1,None,0,0,2023-12-23 10:08:00
2443,29,1,None,0,0,2023-12-23 10:16:00
2444,43,2,Záruka +1,1565,11,2023-12-23 11:33:00
2445,8,2,None,0,0,2023-12-23 13:26:00
2446,19,1,None,0,0,2023-12-23 13:37:00
2447,37,1,None,0,0,2023-12-23 14:36:00
2448,45,1,None,0,0,2023-12-23 15:30:00
2449,45,2,None,0,0,2023-12-24 08:09:00
2450,18,2,None,0,0,2023-12-24 10:58:00
2451,23,2,Pojištění,2264,13,2023-12-24 13:28:00
2452,43,1,None,0,0,2023-12-24 15:04:00
2453,25,2,None,0,0,2023-12-24 17:57:00
2454,25,1,None,0,0,2023-12-24 18:24:00
2455,7,1,None,0,0,2023-12-24 19:26:00
2456,29,1,None,0,0,2023-12-24 20:39:00
2457,9,2,Záruka +1,1173,17,2023-12-24 20:41:00
2458,14,2,None,0,0,2023-12-24 20:41:00
2459,25,2,None,0,0,2023-12-25 08:06:00
2460,20,2,None,0,0,2023-12-25 09:25:00
2461,44,1,None,0,0,2023-12-25 13:31:00
2462,8,1,None,0,0,2023-12-25 14:34:00
2463,48,2,None,0,0,2023-12-25 15:19:00
2464,7,2,None,0,0,2023-12-25 17:45:00
2465,6,1,Záruka +1,961,17,2023-12-25 20:42:00
2466,4,1,None,0,0,2023-12-25 20:48:00
2467,4,1,None,0,0,2023-12-25 20:55:00
2468,4,2,Záruka +3,5126,0,2023-12-25 21:25:00
2469,36,2,None,0,0,2023-12-26 09:25:00
2470,7,1,Pojištění,3114,0,2023-12-26 09:49:00
2471,2,2,Pojištění,3478,2,2023-12-26 11:56:00
2472,9,2,None,0,0,2023-12-26 12:21:00
2473,15,1,None,0,0,2023-12-26 12:24:00
2474,29,1,None,0,0,2023-12-26 14:00:00
2475,9,2,None,0,0,2023-12-26 15:40:00
2476,36,2,None,0,0,2023-12-26 15:57:00
2477,13,1,None,0,0,2023-12-26 16:52:00
2478,5,2,None,0,0,2023-12-26 17:48:00
2479,9,1,None,0,0,2023-12-26 18:48:00
2480,13,1,None,0,0,2023-12-27 08:23:00
2481,27,2,None,0,0,2023-12-27 08:47:00
2482,3,2,None,0,0,2023-12-27 09:58:00
2483,49,1,None,0,0,2023-12-27 10:30:00
2484,29,1,None,0,0,2023-12-27 13:04:00
2485,23,2,None,0,0,2023-12-27 15:57:00
2486,14,2,None,0,0,2023-12-27 17:08:00
2487,50,2,None,0,0,2023-12-27 19:10:00
2488,49,2,None,0,0,2023-12-27 21:32:00
2489,29,2,None,0,0,2023-12-27 21:48:00
2490,13,2,None,0,0,2023-12-28 08:22:00
2491,22,1,None,0,0,2023-12-28 08:37:00
2492,21,2,None,0,0,2023-12-28 08:50:00
2493,2,1,Záruka +3,5217,4,2023-12-28 10:06:00
2494,43,2,None,0,0,2023-12-28 13:06:00
2495,16,1,None,0,0,2023-12-28 14:44:00
2496,39,1,None,0,0,2023-12-28 19:06:00
2497,10,1,None,0,0,2023-12-28 20:39:00
2498,45,2,None,0,0,2023-12-28 21:29:00
2499,4,1,None,0,0,2023-12-28 21:58:00
2500,9,1,None,0,0,2024-01-01 08:13:00
2501,25,2,None,0,0,2024-01-01 12:59:00
2502,40,1,None,0,0,2024-01-01 14:29:00
2503,13,1,Záruka +3,1544,4,2024-01-01 18:32:00
2504,18,1,None,0,0,2024-01-02 09:20:00
2505,13,1,Pojištění,1029,0,2024-01-03 20:41:00
2506,45,1,None,0,0,2024-01-04 08:40:00
2507,32,1,None,0,0,2024-01-04 11:31:00
2508,33,1,None,0,0,2024-01-06 15:33:00
2509,15,1,None,0,0,2024-01-06 15:56:00
2510,16,2,None,0,0,2024-01-07 17:11:00
2511,8,1,Záruka +3,2672,18,2024-01-07 17:52:00
2512,4,2,None,0,0,2024-01-07 19:45:00
2513,16,1,None,0,0,2024-01-08 17:31:00
2514,18,1,None,0,0,2024-01-09 16:40:00
2515,15,1,None,0,0,2024-01-10 09:25:00
2516,17,1,Pojištění,1453,2,2024-01-10 10:24:00
2517,27,1,None,0,0,2024-01-11 19:29:00
2518,2,1,None,0,0,2024-01-12 16:55:00
2519,39,1,None,0,0,2024-01-13 13:13:00
2520,34,1,None,0,0,2024-01-13 15:01:00
2521,19,2,Záruka +1,2333,0,2024-01-13 15:36:00
2522,39,2,None,0,0,2024-01-13 15:41:00
2523,33,1,None,0,0,2024-01-13 20:52:00
2524,46,2,None,0,0,2024-01-14 08:32:00
2525,10,2,None,0,0,2024-01-14 08:34:00
2526,31,2,None,0,0,2024-01-14 09:24:00
2527,50,2,None,0,0,2024-01-14 12:43:00
2528,10,1,None,0,0,2024-01-14 18:14:00
2529,32,1,None,0,0,2024-01-14 21:06:00
2530,8,1,Pojištění,1782,0,2024-01-15 09:28:00
2531,25,1,Záruka +3,2326,0,2024-01-15 14:43:00
2532,27,1,None,0,0,2024-01-15 15:55:00
2533,28,1,None,0,0,2024-01-16 08:16:00
2534,32,1,None,0,0,2024-01-16 13:25:00
2535,19,1,None,0,0,2024-01-16 14:47:00
2536,29,2,None,0,0,2024-01-16 15:01:00
2537,18,1,None,0,0,2024-01-17 12:49:00
2538,13,2,None,0,0,2024-01-19 08:54:00
2539,12,1,None,0,0,2024-01-19 20:15:00
2540,44,2,None,0,0,2024-01-20 13:33:00
2541,50,2,Záruka +1,785,9,2024-01-20 16:45:00
2542,46,2,None,0,0,2024-01-20 21:13:00
2543,21,2,None,0,0,2024-01-21 10:01:00
2544,33,2,None,0,0,2024-01-21 11:11:00
